cleaned_comment,Label
linibot ni jesus so ngamin na banwaan sagkud baryo.,neutral
nagtottoro iya sadto kandang manga sinagoga sagkud ipinapangadal niya a maray na bareta manungud ka paghahadi ka diyos.,positive
 pinaray man niya so ngamin na klasi sa ka'ilangan sagkud kamatian. ,positive
"ko mabayad niya so malakadakul na tawo, naerak iya kanda holi ta nalilibungan adi sagkud diri isi a gigibowon,",positive
 bagana manga karnero ha uda paraataman.,negative
" kaya sinabi niya sa manga disipolo, ",neutral
"kadakul ka aaniyun, alagad gagatikot ka paraani. ",neutral
kaya ipangadyi ninyo sa kagorangnan na amo a kagsadiri ka manga aaniyun na magpadara sa manga paraani.,neutral
so doseng apostol,neutral
"binaoy ni jesus'so doseng disipolo niya sagkud tinawan sira sa kapangyariyan na magpalayas sa maraut na espirito sagkud magparay sa ngamin na klasi sa o ka'ilangan sagkud kamatian 2amo adi so manga ngaran ko doseng apostol ona, ",positive
"amo si simon na binabaoy na pedro,",neutral
"na manga igin ni zebedeo'3si felipe, sibartolome, si tomas,",neutral
"si mateo na parasingil sa bowis, ",neutral
"sagkud si tadeo 4sisimon namakabanwaan, sagkud si judas",neutral
"si santiago na igin ni alfeo,",neutral
"iscariote nanagtraydor ki jesus aoa, be",negative
"iminanda ni jesus so doseng adi pagkatapos na togonon, ",neutral
diri kamo magiyan sadto logar ka manga bukung judio o sa onoman na banwaan ka manga samaritano.,neutral
"kindi, anapun ninyo so manga tagalsrael na bagana manga nauudang karnero.",neutral
agi na kamo sagkud ipangadal ninyo kanda na arani na a kahadian ka langit.,positive
parayun ninyo a manga nagiilang sagkud bowayun so manga guraan.,positive
"parayun sagkud linigun ninyo a manga pudpurun,",positive
"sagkud palayasun a manga demonyo, ",negative
"mantang nagako kamo na uda bayad, ",negative
magtao man kamo na uda bayad. ,negative
" diri kamo magdara sa kwarta sa kaninyong pitaka, magin sa bolawan, plata o bronse.",negative
"diri man kame.magdara sa bag, sanglian, sandalyas o sogkod,",negative
ta a trabador agko poder na tawan ka kanyang pangangaipo.,neutral
napipriso na kadto si juan na parabunyag. ,negative
nabaretaan niya so manga ginigibo ni cristo kaya nagmanda iya sa,positive
"pirang manga disipolo tanganing ongaun si jesus, ",positive
ika na raw tabi a ipinanogang omaabot o migulat pa kami sa iba?,positive
"sinnimbag si jesus, magbalik kamo ki juan sagkud sabiyun ninyo kanya kin ono so narurungug sagkud nababayad ninyo.",positive
"nakababayad so manga bota, ",positive
"nakaaagi so manga pilay, ",positive
"nararay so manga pudpurun, ",positive
"nakarurungug so manga bungug,",positive
naboboway otro so manga guraan sagkud ipinapangadal a maray na bareta sa manga pobre.,positive
 paladan a tawong diri nagdodorodarwa kanaku!,positive
"ko pagalin na so manga disipolo ni juan, nagosip si jesus sadto manga tawo manungud ki juan,",neutral
" ko pomaiyan kamo ki juan sadto kalangtadan,  ono so linalaoman ninyong mabayad?",neutral
 usad raw na talayib na ipinapalid sa angin? ,negative
ngata kamo ta nagiyan sadto kalangtadan? ,negative
tanganing mabayad so usad na tawong nakabado sa malanggayon? ,neutral
a nagbabado sa arug kan nagiistar sa palasyo ka manga hadi! ,positive
ono baya a gosto ninyong mabayad? ,neutral
usad napropeta?,neutral
" amo, propeta iya.",positive
"sagkud sinasabi ko kaninyo, orog pa iya sa usad na propeta.",positive
"ta si juan a sinasabi sakasoratan,",neutral
"taadi, paoonaun ko kanimo a iminanda ko,",positive
tanganing ianda a'raran na aagiyan mo.,positive
"sinasabi ko kaninyo a kamatoranan mas nangongorog si juan na parabunyag kisa kiisay man na ipinangigin sadi kinaban,",positive
" alagad a pinakaminos' sa kahadian ka langit, mas nangongorog kisa kanya poon ko mangadal si juan na",positive
"parabunyag anggan ngowan, a kahadian ka langit pwersan na linuluug ka manga tawong bayolente. ",negative
"ta so manga propeta sagkud a layi, nagpaayag manungud sa kahadian ka langit?",negative
anggan sa innabot si juan.,positive
" sagkud kin naniniwala kamo ka ipinaayag na adi, ",positive
si juan na talaga a elias na ipinanogang omaabot. ,positive
magirungug a agko pangirungug!,positive
sa ono ko maiaarug a manga tawo ngowan? ,neutral
"arug sira ka manga igin na nakaula sa kalsada na nagbabaoy sa manga  kangayamun nira,",neutral
" na a sabi, tinogtogan namu kamo sa plawta,",positive
alagad diri kamo nagbayli! ,negative
"nagrawitdawit kami, ",neutral
alagad diri kamo nagtangis! ,negative
"ta nabayad nira si juan na nagaayono sagkud diri nagiinom sa alak, ",neutral
"sagkud sinnabi sira, sinasaniban iya sa demonyo! ",negative
"nabayad man nira a igin ka tawo na nagkakaun sagkud nagiinom, ",neutral
"sagkud sinnabi man sira, silngi ninyo a lalaking adi! ",negative
"angap, boratsiro, sagkud amigo ka manga parasingil sa bowis sagkud ka manga parakasala. ",negative
"alagad a kadonongan ka diyos, napamamatoranan sa paagi ka manga gibo niya.",positive
patanid sa manga banwaan na abung magsulsul,neutral
"pagkatapos, binuyuw ni jesus so manga banwaan na ginibowan niya sa dakul na ngangalasan ta diri sira nagsulsul sagkud diri nagtalikokod ko kandang manga kasalan,",neutral
" erak man kaninyo, manga taga corazin!",negative
 erakman kaninyo manga taga betsaida!,negative
" ta kin so manga milagrong ginibo kaninyo, ginibo sa tiro sagkud sidon, uban na kintanang nagsopong sa sako",negative
sagkud nagula sa abo so manga tagasadto bilang pagpabayad ka pagsulsul nira.,negative
"kaya sinasabiyan ko kamo, sa alduw ka pagosgar, mas magubat a padosang aakoon ninyo kisa manga tagatiro sagkud tagasidon.",negative
" sagkud kamong manga tagacapernaum, gosto ninyong itaas a sadiri ninyo anggan sadto langit?",negative
 ibabagsak kamo? ,negative
anggan sa logar.ka manga guraan! ,negative
"ta kin sa sodoma ginibo so manga milagrong ginibo siton inyo,",neutral
isan pa kintana a banwaan na adto anggan ngowan. ,positive
"alagad sinasabi ko kaninyo, mas magubat a padosang aakoon ninyo kisa manga taga sodoma ka alduw ka pagosgar.",negative
romapo kanaku sagkud magpaingalo,positive
"ko oras man sanang adto, sinnabi si jesus, o ama,  kagorangnan ka langit sagkud ka raga! nagpapasalamat ako",positive
igin na lalaki naa edad darwang taon pababa sadto betlehem sagkud manga kaaraning logar kadi.,neutral
 oyon adi ko naisiyan niya ko manga mago manungud ko panawon ko pagtonga ko bitoon.,neutral
"a pangyayaring adi, naotob so sinabi ni propeta jeremias",positive
"narungug sadto bates so. usad na boses,",positive
pagtangis sagkud pagadrangay sa makusug.,negative
pinagtatangisan nmi raquel so aianiga igin mya,negative
"abu niyang magparanga, ta guraan na sira.",negative
"so pagbalik. galin sadto egipto ok ko nidgraam nasiherodes,",neutral
 nagpabayad ki. jose sa pangatorogan a anghel kas kagorangnanmantang'sadto lya egipto ,neutral
"sagkud sinnabi bomangonika joli mo naa maginamo sadto israel, taguraan naso manga naguumang.",negative
guranun aigin kaya melas si jases eae ntn iinoli so magina niya sadto israel.,negative
"alagad ko mabaretaan ni,josnaso conaghahadt sadto judea amosi arquelona igin ni herodes nakatakot iyang bomalik sadto.",negative
 sagkud holista pinataniraniyaotro sa,neutral
"pangatorogan, dinnagos sira sadto galilea, sagkud innistar sadto banwaan na binabaoynanazaret.",neutral
 kaya naotob so sinabi ko.,positive
 migngp propetas habaayend yang maveranoty,neutral
"ko manga panawon. naadto, nagabot si juanna parabunyag sadto' kalangtadan ko judea sagkud nagpoon na mangadal.",neutral
"arug kadi a sinasabi niya, magsulsul kamo sagkud talikokoran a manga kasalan ninyo ta arani na a kahadian ka langit!",positive
si juan amo a sinasabi ni propeta isaias,neutral
"ko sabiyun niyang,",neutral
agko nagsasabi sa makusug sadto lealatiebatlafi,neutral
"ianda ninyo a aagiyan ka kagorangnan,",positive
maggibo kamo sa manga tolid na raran na aagiyan niya!,positive
o sa bogaybo ka kamelyo sagkud agko iya pahang anit a pagkaun niya manga roron sagkud tanggoli.,neutral
"nagiiyan kanya so manga tagajerusalem, tagajudea, sagkud sa manga banwaan na nakapalibot sa salog jordan. ",neutral
ipinapaayag nira a manga kasalan nira sagkud binunyagan sira ni juan sadto salog jordan.,positive
"alagad ko mabayad niyang k sagkud manga saduceo na rinnarapo kanya tanganing magpabunyag sin abiyan niya sira,",neutral
 manga henerasyon kamo sa manga rimoranun! paguna raw ninyo makadudulag kamo sa padosa ka diyos?,negative
pamatoranan ngona ninyo sa manga boway ninyo na kamo matood na nagsusu isul.,negative
sagkud diri kamo maguna na makaliligtas kamo sa padosa ka diyos holi ta sinasabi ninyong ama niny osi abraham.,negative
 sinasabiyan ko kamo na dawa sa manga batong adi makagigibo a diyos sa manga igin ni abraham.,neutral
"ongowan pa sana, nakapatuk na a pisaw sa gamot ka manga.",negative
" kawoy a kada kawoy na diri nagbobonga sa mar ay, pupuludun sagkud jaapon sa kalayo.",negative
binubunyagan ko kamo sa tobig na tanda ka kaninyong pagsulsul sagkud pagtalikokod'sa kasa a bado ni juan gib adakul ko manga pariseo,negative
" alagad agko migabot na kasonod ko, iya a migbunyag kaninyo sa espirito santo sagkud sa kalayo.",negative
 usad iyang mas makapangyariyan kisa kanaku ni buku basang akong angay na magdara ka sandalyas niya.,negative
kaput na niya a kagkag niya tanganing alinun a ragami.,positive
" titiponon niyasadto balayan so trigo, alagad so apa sosoloon sa kalayong diri mapaparung anggan pa man.",positive
binunyagan si jesus.,positive
innabot si jesus sadto salog jordan galin sa galilea tanganing magpabunyag ki juan.,positive
"alagad pinorbaran ni abi, ako tabi a kaipowan na juan na pugulan iya sagkud sin magpabunyag kanimo!",positive
 ngata tabi ta ika a nagpapabunyag kanaku?,neutral
"alagad sinnimbag si jesus, pabayaan mo na mangyari adi ngowan,",positive
 ta amo adi a kinakaipowan tang gibowon tanganing maotob a kabutan ka diyos.,positive
 kaya nagoyon si juan.,positive
"ko mabunyagan si jesus, innawas iya sadto tobig.",positive
naboksan so langit sagkud nabayad niya so espirito ka diyos na binnababa na arug sa usad na kalapati sagkud tinnogpa kanya.,positive
"pangala agko usad na boses na galin sadto langit a sinnabi,  amo adi a nabubutan kong igin na ikinaoogma ko saigo.",positive
so pagtintar ki jesus,negative
"pangala, dinara si jesus ko espirito sadto kalangtadan tanganing tintaran ko diyablo.",negative
"nagayono si jesus sa luug sa kwarentang alduw sagkud kwarentang gab!i,",neutral
 sagkud nagalup iya.,negative
" innabot so diyablo sagkud sinnabi kanya, ",negative
"kin ika a igin ka diyos, gibowon mong tinapay a manga batong adi.",positive
"alagad sinnimbag si jesus, ",neutral
"nasosorat, buku sanang sa tinapay naboboway a tawo,",negative
kindi sa kada oosipun na naggagalin sa diyos.,positive
"pangala, dinara iyako diyablo sadto jerusalem, ",neutral
"a banal na syodad, sagkud pinatindug iya sadto pinakatoktok ko templo.",neutral
"sagkud sinabi kadi kanya na kin igin siya ka diyos, ",neutral
"tomalon raw ika, ",positive
"ta nasosorat, imamanda ka diyos a anyang, manga anghel tanganing ingatan ika,",positive
"sagkud sa manga kamut nira, aalalayan ika,",positive
tanganing diri makulgan a manga tiil mo sa bato.,positive
"sinnimbag si jesus, ",neutral
"nasosorat man, diri mo pagporbaran a kagorangnan mong diyos.",negative
"pangala, dinara iya otro ko diyablo sadto toktok ko bokid",negative
sagkud ipinabayad kanya so ngamin na kahadian sa kinaban,positive
sagkud so ngamin na kagayonan kadi. ,positive
"sinabi ko diyablo kanya, itatao ko kanimo a ngamin na adi kin domapla ika sagkud somamba kanaku.",positive
"sinnimbag si jesus, lomayas ika, satanas! ",negative
"ta nasosorat, sambawun mo a kagorangnan mong diyos,",positive
"sagkud iya sana a pagserbiyan mo,",positive
"pagkatapos, binayaan na iya ko diyablo. ",negative
 manga anghel sagkud pinagserbiyan iya nira.,positive
pinonan ni jesus so pagseserbi niya sadto galilea,positive
"ko mabaretaan ni jesus na ipriniso si juan, binnalik iya sadto galilea.",negative
"alagad buku na iya sadto nazaret nagistar, kindi sadto banwaan ka capernaum na kaabay ko ranuw ko galilea.",neutral
sa karagaan ka zebulun sagkud neftali. ,neutral
"holi kadto, naotob so sinabi ni propeta isaias, bf",positive
"karagaan ka zebulun sagkud karagaan ka neftali,",neutral
"saagyan paiyan sa dagat, sadto loyo ka jordan,",neutral
sa galilea ko manga bukung judio!,neutral
"a manga tawong nasa kangitngitan, nakabayad sa maliwanag na solo!",positive
"sa manga nakaistar sa lindong ka kagranan,",positive
selon magsiranga liwanag.,positive
"poon kadto, pinnoonsi jesus na mangadal, pagsulsulan ninyo sagkud talikokoran amangakasalan ninyo,",negative
 ta arani na a kahadian ka langit!,positive
binaoy ni jesus so upat naparaisura,neutral
"ko nagaagi si jesus sadto pangpang ko ranuw ko galilea,",neutral
"nabayad niyang nagaapon ko laya nira sadto ranuw so darwang paraisura,",neutral
 si simon na binabaoy na pedro sagkud so ngod niyang si andres.,neutral
"sinabiyan niya sira, somonod kamo kanaku sagkud gigibowon ko kamong paraisura sa manga tawo.",neutral
binayaan man tolos nira so manga laya nira sagkud sinnonod ki jesus.,positive
nagpadagos iya sa pagagi sagkud nabayad man niya so magngod na santiago sagkud juan na manga igin ni zebedeo.,neutral
 sadto sira bangka kaiba so kandang ama na binaoy man sira ni jesus.,neutral
binayaan nagoosay ko laya.,negative
"angka sagkud so kandang ama, pangala man tolos nira so b sinnonod ki jesus.",positive
ta mababayad nira a diyos.,positive
"paladan a manga naggigibo sa paagi katoninungan,",positive
ta ibibilang sirang manga igin ka diyos.,positive
"paladan a manga pinapadipisilan holi ka pagsonod nira sa kabutan ka diyos,",positive
ta mapapabilang sira sa kahadian ka langit! ,positive
"mae paladan kamo kin kamo pinanononglon, ",positive
"pinapadipisilan ka manga tawo sagkud pinagsasawtan ka ngamin na maraut dawa bukung matood,",negative
 holi kanaku.,neutral
" magogma sagkud mamuya kamo, ta dakulu a premyo para kaninyo sadto langit.",positive
rumrumun ninyong pinadipisilan man so manga propetang naona kaninyo.,negative
para sa asin sagkud liwanag,positive
kamo a asin sadi kinaban. ,neutral
alagad kin a asin maudaan aasgad otro?,negative
". buku raw na sa asgad, paonopa adi mapap na uda na yan'pakinabang kaya inaapon na sana sagkud",neutral
pinagaagiagiyan ka manga tawo? 0,neutral
kamo a solo ka kinaban!,positive
diri matatago a usad na syodad na nasa ibabuw kakolod,negative
 uda tawong nagpapadta sa solo na pangala ibinubutang sa irarum ka bangga.,negative
"imbes, ibinubutang an sa calangkaw na butangan tanganing maliwanggan a ngamin na nasa luug kabaluy.",positive
"arug man kan, kaipowan ninyong paliwanggun a solo ninyo sa atobangan ka manga tawo,",positive
 tanganing mabayad nira a mararay ninyong gibo sagkud oomawun a kaninyong ama na nasa langit.,positive
a katottoroan manungud sa layi,positive
diri kamo maguna na inniyan ako sadi tanganing alinan sa bisa a layi sagkud so manga katottoroan ko manga propeta.,negative
inniyan ako sadi bukung para alinan sa bisa a manga an kindi tanganing otobon.,negative
"sinasabi ko kaninyo a kamatoranan mauuda a langit sagkud a raga,",positive
" alagad nia usad na toldok sagkud korit man ka layi,",neutral
 diri mauudaan sa bisa anggan na diri naootob a ngamin.,negative
"kaya a siisay man na magalin sa bisa ka pinakasadit na parte kadi,",negative
" sagkud magtottoro sa arug kan sa manga tawo,",neutral
 maibibilang iyang pinakaminos sa kahadian ka langit.,positive
" alagad a siisay man na nagkokoyog ka layi sagkud nagtotottoro sa manga tawo. na magotob kan, maibibilang iyang nangongorog sadto kahadian ka langit.",positive
"sinasabiyan ko kamo, kin a pagkoyog ninyo ka kabutan ka diyos pareyo sana ka pagkoyog ka manga paratottoro ka layi sagkud ka manga pariseo,",positive
 diri basang kamo makaluluug sa kahadian ka langit.,negative
a katottoroan manungud sa kaungtan,negative
"narungug ninyo.na sinabi ka diyos sadto manga ginikanan ninyo,",neutral
" diri ika mangguraan a siisay man a mangguraan, oosgaran.",negative
"alagad sinasabi ko man kaninyo, a siisay man na maungut sa ngod niya, oosgaran sa korte.",negative
"a siisay man na maginsolto sa ngod niya, oosgaran sa konseho.",negative
" sagkud a siisay man na magtonglon sa ngod niya,  mimmilegrong mapadosan sadto kalayo ka impiyerno.",negative
" kaya kin migatang ikasa diyos sagkud narumruman mo na agko kanimo raut sa buut a ngod mo,",negative
bayaan mo ngona a atang sadto atobangan ka altar.,negative
"pomaiyan ika sagkud makipagosay sa ngod mo,",positive
 saka ika bomalik sagkud magatang sa diyos.,positive
"kin agko magakosar kanimo, makipagareglo tolos",positive
