cleaned_comment,Label
su amay niya amo si nuestra señora na amo ina ka muerta caxerex,positive
pagkakantawon nira a pangadyi nira sadto kag-igin niyang babayi na napuonan ngamin 300 taon na nakaagi,positive
puon kadto su kag-igin niyang babayi pirmi nang ipagpaparada palibot sa muerta caxerex na anggan nguwan amo pa nanggayod-pobre ag raot na agko mga pugong na putok sa badil sa luwas ka mga bilyaran ag a mga bakla pagpupugutan saka susuluon,negative
ngamin ngaya mapapakaray pag su ilong namundag-su igin na amo bumbaoy ka ngamin na sa rugo sa muerta caxerex na tumiklod-kin su nabuway liwat na laman ni nuestra señora bumalik na,neutral
ading tipan sa kapatawaran para sa mga kasalan sa muerta caxerex nagpuon kadto pang mala nang uban na panawon,positive
sabi ni mary dakol sadi si ina'ng mga nauudang dinulag ag di' na sira makauli,positive
ading mga kalalakiyan saka kababayian na mag-iiyan kanya ngamin na destyerong sa rugo sa muerta caxerex sadto kapitolyo na inaanap su maitatao ku matris na obligasyon ku kag-igin niyang babayi na dinulagan niya sadto muerta caxerex,negative
su biyaya na magin mga nilalang kin uno man sira,positive
patawaron mo 'ko sa begas ta 'baba,positive
amo yan pagsasabiyon pirmi ni padre bobby,positive
su padi na amo magigin ama ku muerta caxerex pinayaba na si mary puon pa ku dyes anyos sira,positive
pero iya su kauriyan na igin na lalaki na pigdulot ku ina para sa kaligtasan ku kalag ku ngamin niyang igin na lalaki saka agom,neutral
a mga igin na lalaki ka muerta caxerex pirming magtutuod sa mga kag-igin nirang babayi,positive
pero si padre bobby igin man ka kag-igin niyang lalaki kaya a rugo niya maaling ba'na sili ag a rugo niya pirming babaoy ki mary ading diri niya pwedeng ma-kuko ta amo a piniling igin na babyi ni nuestra señora,negative
a pag-aguman nira kintana kamurawayan para sa muerta caxerex kindi kin uno man su nangyari 300 taon na nakaagi diri na dapat mangyari utro,negative
kaya si padre bobby mag-aanap sa kabalyo-arog ka mga awak ka mga paraampak o kadaklan na oras para sa pulang serbesa na para sa mga kabayo-'ngani sanang maibsan a kakul'gan niya,neutral
nag-unga si mary uno gusto mong kapatawaran naman nguwan,positive
nagkumpisal si padre bobby nagin amo na ako kin uno su apay ko,positive
usad naman pampira na 'di nguwan pang-upat na,neutral
nagtango si padre bobby saka usad naman na igin na lalaki,positive
pundo na makaigin pa ika sa usad pa ikagu-guraan na ka puso ko,negative
nag-ukrong si padre bobby pa'la nagtango utro,neutral
pinnirong si mary ag diri na nginabil su isi naman nira,neutral
sadi sana begas ta guy,positive
amo yan pagsasabiyon ni sonny,positive
nakasilong iya labing su padre bobby tiniklod para ibutang su angog niya sadto buros ni mary iningang paluog nangungubog-kubog ka kagustuwan ku rugo niya,negative
su tuong kamot ni mary nagtaas pa'la luway-luway niyang binutang sadto payo ni padre bobby saka inapulas su bok,positive
sinilngan niya su ngamin na sulo na itinatago su mga mangitngit na tinampo kin sari su mga igin ka muerta caxerex,neutral
dawa ika lalo na ika pero buko ika,positive
nag-angos si padre bobby napundo na su kubog-kubog tinnindog pa'la ginalin na,negative
nag-unga si sonny tumtuyo ako o miggalin mary,negative
ibani na 'ya bibi,positive
nagkuyong si sonny kamo bayang darwa isi mong bumbalik man sana 'ya,neutral
nagngisi si mary pirming sadi sana,positive
malang tabil ni mamee,positive
malang sumabi sa achuchuchu ag kin uno-uno sa mga amiga niya,positive
su mga kurupos na tawo magsasabi kin minsan na arog kan si mamee ta binnabawi iya ku ngamin na panawon na tuninong iya ta diri iya makangabil ku sadit pa iya na arog ko,negative
su ibang mga kurupos na tawo amo yan sabi ta diri kuno iya makainga ku bago iyang ipangigin,negative
bagana por medyo kuno adto ku parong sa bagong semento sadto baloy na inistaran niya sabi ku mga lola doktora ko,negative
nadanyaran su baga niya ag sabi ku mga lola doktora ko nagraan na kuno sa pirang beses si mamee pero naisalbar iya ku mga bulong nira,neutral
su ibang mga kurupos na tawo a sabi maraot kuno adi tapos pag agko maraot magsasabi sira sa ta,neutral
tapos pag a mga kurupos na tawo o mga gurang arog nira lola doktora ko o si mamee migrason sa mga bagay-bagay an sanang sasabiyon nira ta t,negative
su mga kurupos na tawo a sabi kaya kuno nabuway si mamee ta su mama ni mamee nagparatangis ag pigparabaoy su ngaran na diri dapat pigsasabi 'nganing maisulit iya nagparapromisa ag su mama ni mamee pigparauyupan na su malungsi nang nganga ni mamee,negative
si mamee pa'la pigdara saka nagdakulo na sadto lumang baloy ku mama niya sadto ubaliw mga darwang oras a distansya puon sadi ta sabi ku mga lola doktora ko mas maray kuno adto para kanya,neutral
su mga kurupos na tawo sabi malang raot kuno kadi arog ku mga mumo na nag-iistar sa mga baloy saka mga kadlagan saka mga kweba na si 'uya saka si 'anay pig-iistorya kanakong maraot maraot ta ta,negative
pero si mamee makangangabil na kadto kaya pagkakausipon niya su lolo 'iton ag lolo kulas niya,neutral
mga pukuapuon niya adtong lalaki saka amo man a mga amigo niya sadto ubaliw kaya pagkakausipon iya,neutral
su mga pukuapuon na babayi ni mamee pagsasabiyan iyang ipangadyi su mga pukuapuon niyang lalaki ta maray kuno yan saka ta kaipuhan nira sa pangadyi ta bayda na kuno nangyari sadto pamilya saka mga igin nira,neutral
kin diri nakikiistoryan si mamee sadto mga pukuapuon niyang lalaki pirmi iyang nagngangayamon arani sadto kulor raga ag berdeng punggok na kawoy sadto luwas ku baloy ku inang maria na a supong asul na bado,neutral
su baloy ku mama ni mamee arani sadto kawoy na adto,positive
agko mga igin na kagustong magparangayamon man sadto kaya nagin mga amigo niya,positive
sa mga gab-ing a mga ayam sigeng awoooooo marurungog ka mga tawo si mamee saka su mga amigo niyang nagpaparatawa sadto kawoy,neutral
su mga kurupos na tawo a sabi su mga kangayamon ni mamee nakaistar kuno sadto kawoy na adto,negative
pa'la nabababayad na kuno ku mga tawo si mamee na nakikiusip kanda,neutral
a iba ngani kaabay pa niyang nakaula,positive
a iba man mala na karungdong ku mga nganga nira sadto nganga ni mamee na bagana pigkakaon ngamin na ngangabilon ni mamee,negative
diri dapat nababayad ka mga tawo a mga kangayamon niya,negative
su mga kangayamon niya uda man dapat sadto,negative
si mamee diri ngani dapat nakakausip sira,negative
arog ka diri niya dapat man nababayad o nakakausip su mga pukuapuon niyang lalaki ta ta,negative
batit,positive
kaipwanan ko na maggalin,negative
batiiiit,positive
pigbabaoy na 'ko ni mamee,neutral
sari ika,neutral
diri ako nagsisimbag kin sari 'nganing diri niya 'ko marungog,negative
batiiiiiiiiiiiit,neutral
magngayamon kita nganod juanito amo,positive
uno ginigibo mo,neutral
sadi sana ika,positive
batit uno ginibo mo,negative
ta ta oras ko nang maturog,neutral
isadi su demonyo,negative
si 'uya 'anay saka ako marurungog namo su demonyo kin nagbabatang na kami,negative
su demonyo mag-aabot kasabay ka tunog ka pakpak,negative
pagbukas ka pirtan mapaparong na namo su demonyo a parong niya bagana su tsiko sadto kusina na kin minsan malilingawan namong kaunon,negative
gigis'ngon ku demonyo si mamee tapos kakausipon ni mamee su demonyo,negative
kakausipon ni mamee su demonyo na arog kin iniing-ingan niya kami kin agko kami ginibong sala sa baloy ka ibang tawo o kin sadto baloy ni papa hesus,negative
sasabiyon ni mamee sadto demonyo abo abo abo ako abo ako,negative
usad na beses binuklat ko su mata ko ta agko ako narurungog na mga ribok,neutral
bagana arog ku nangisog nang ayam sadto tindahan pag pigriringisan ako,negative
nabayad ko su demonyo sadto ibabow ni mamee,negative
uda supong na bado si mamee,negative
pigsusuntok ku demonyo su buros ni mamee,negative
pala nag-iwag su kamot ku demonyo pababa sadto nagsisipang mga tiil ni mamee nabayad ako ni mamee,negative
nagbubura si mamee kaya gusto kong umiyan kanya,negative
pero kinuyungan ako ni mamee bagana iya nagsasabi sa ta ta pinirong ko na sana utro su mga mata ko juanito,neutral
minsan mata si mamee bago mag-abot su demonyo,negative
sasabiyan ako ni mamee diri ika magribok umatubang sana ika sa ringring amo basta tumuninong sana ika paturog na,negative
marurungog ko ribok ku demonyong bagana dayo pero uda ribok ki mamee,negative
pero isi ko juanito,positive
isi kong nagtatangis si mamee,negative
pagkakausipon ako ku demonyo juanito,negative
minsan pag nag-aabot su demonyo pag gab-i uupsuon namo a medyas ag sapatos niya pa'la tatawan namo sa istip-in,negative
tapos tatawan namo sa kape,positive
diri man ako kan mag-iinom ta maraot an para kanako pero bagana yan anting para sa demonyo pang'la kan magigin maray na su demonyo,negative
kin minsan a anting diri mag-aasir kaya migpa-rangabil kanako sa nagraot na arog ka guranon mo si juanito guranon mo si juanito nyaaaaaan,negative
mamumuya kadi su demonyo ta mapabubura ako kan pero isi mo usad na beses maray su demonyo kaya su demonyo itinao ika kanako,negative
bayda payaba man ako ku demonyo,positive
iya a dada ko sabi ku mga kurupos na tawo,negative
pero diri ko iya dapat kausipon sabi ni mamee kaya ta batit diri tumuninong batit diri magribok umaabot na su demonyo,negative
buko man ikang demonyo juanito bukong amo,negative
buko ika bukong amo ta tuninong juanito amo ta ta di' magribok,negative
si 'uya agko kawon sa mga ngayamnan,positive
pag mala 'kong buot pangangayamnon niya 'ko ku psp saka ku sadit-sadit na skateboard niya,positive
tinawan sana iya ni mamee sa ngayamnan na skateboard ta mababaak sana kuno a payo niya hesusmariaiyosep sabi ni mamee,neutral
pero mauungot si 'uya kin minsan ta diri ko isusulit a mga paborito niyang ngayamnan sadto kawon sabi niya,negative
buko ko man kasalan kasalan adto ku amigo niya,negative
su amigo niya pagtataguon a mga adto 'nganing uda makaanap,negative
di ko gusto su amigo ni 'uya ta maraot iya para ki 'uya arog ku sabi ku mga kurupos na tawo,negative
ta si 'uya mabuot saka makiamigo pero minsan makakakuko lugod sa mga kompromiso si 'uya por medyo ka amigo niya,positive
usad a beses basta na sanang sinikaran ni 'uya su kagrado niyang lalaki ta a sabi bagana kuno uda man sana iya sadto ba'na kuno turog su kagrado niya kindi buklat su mata,negative
sabi ni 'uya sinipa kuno niya su igin 'nganing maulian ta diri nagsisimbag ku pigbabaoy ni 'uya sa huy sabi ni 'uya su igin kuno nakasilong kanya kindi ba'na nakatiurong sa kin uno man sadto tarikuran ku payo ni 'uya,negative
pinangagnow kuno saka biyong nakatakot si 'uya sabi niya ki mamee,negative
usad na beses man kinagat ni 'uya su pisngi ku usad na igin na lalaki sadto basketbolan ta diri pinapasahan si 'uya diri kuno pagpasahan iya ta sadit si 'uya saka diri man makapaluog ka bola sabi ku igin pirmi pirmi yan pirming pagkakakasturan si 'uya,negative
si 'uya man uda na sana maginibo kindi kumuson a kamot niya sa ugot tapos nangungubog-kubog tapos nagbubura,negative
diri marumruman ni 'uya na kinagat niya su igin amo adto sabi ni 'uya ki mamee,negative
si 'uya malang niwang saka sadit ag malungsi bukong arog ka mga kagrado ag kangayamon niya,negative
buko man niyang kasalan kasalan adto ku amigo niya sabi ku mga kurupos na tawo,negative
ta ku si 'uya umboy pa saka sadto pa iya luog ku buros ni mamee su amigo niya sadto man,positive
a sabi ku mga kurupos na tawo ku sadto pa si 'uya luog ku buros ni mamee puru-pirmi kunong makarurungog si mamee sa pakpak sadto luwas ku baloy tapos su pakpak kuno amo nagdara ku amigo niya sadto buros ni mamee labi iyang natuturog,negative
pag si mamee kinakausip si 'uya manungod ka mga salang gawi niya gagakuson iya ni mamee tapos sasabiyan na magpakaray iya,positive
pirming sinasabiyan ni mamee si 'uya na magkaon sa dakol tapos inumon su baytamins niya pirmi,positive
si mamee luway sanang kausipon si 'uya saka papuru-pundo,positive
pag pinnupundo si mamee a kinakausip talaga niya su amigo ni 'uya na sadto tarikuran niya,positive
diri marungog ni 'uya a usipan nira diri niya mababayad a amigo niya,negative
mababayad ko a amigo ni 'uya juanito,negative
a amigo ni 'uya igante na a utok sa luwas ka payo mas dakulo pa ka payo niya,neutral
su igante nakalunad sadto taludtod ni 'uya uru-aldow pala kinakaon kin uno kaunon ni 'uya iniinom kin uno inumon ni 'uya,negative
pero pag gab-i lulunas man iya tapos matuturog sadto kawon sa mga ngayamnan ni 'uya kin ngamin na kami migturog,neutral
usad na beses ku ngamin na sira turog binnuwat ako tapos nag-iyan sadto kawon ku ngayamnan ni 'uya ta pig-aanap ko su amigo niya,neutral
buot ko iyang kausipon,positive
kindi narakop ako ni mamee,negative
batit diri diri magribok paturog na utro,positive
buot ko man sana iyang sabiyan na pumundong pagparasabiyan si 'uyang sabiyan ako sa guranon si juanito guranon si juanito nyaaaaaaaan,negative
isi kong abo man an sabiyon ni 'uya,positive
batit nungka mo yan paggibuhon narungog mo 'ko,positive
pero di ko man makausip si 'uya ta ta,positive
maturog na kita utro juanito,positive
batit paturog na,positive
juanito maturog na kita,positive
buot kong magin amiga si 'anay,positive
iya agko pinakabilog na mga mata ag pinakamaib-og na pirok saka pinakamaabang naggayon nang kurong na bok,positive
ngamin na maestra saka kagrado ag kangayamon ag pag-abayan namo payaba si 'anay,positive
mabuot si 'anay saka pirming tutuburon kin uno man sabiyon kanya ka mga tawo,positive
ngamin sira gusto iyang kaibanan dawa su mga kurupos na tawo gusto iya pero buot ni 'anay a magsolo,positive
trangkilo si 'anay na magdrowing sana sadto mga papel niya ku mga pangulor niya o nagbabasa o pigkakantaan sadiri niya,positive
gusto kong makingayamon ki 'anay kindi abo man talaga niyang makingayamon kanako,positive
buko man niya yan kasalan ta diri ko man kaya iya dapat pagkausipon sabi ku mga kurupos na tawo,negative
pariyo man an ka gustong sabiyon ni mamee kindi sasabiyon na sana niya batit di' mo pag-istorbuwon si 'anay mo,positive
su mga kurupos na tawo a sabi ku si 'anay mas sadit pa kanako magkakanta kuno 'di pag nababayad niyang nag-iiwag a kurtina,positive
pero su mga kurtina mag-iiwag dawa kin uda angin,neutral
diri man talaga nagsosolo si 'anay sabi ku mga kurupos na tawo ta pirmi niyang kaibanan su babaying igin su igin na babaying malaka-ipo sa bok sa intero niyang lalawgon ag awak su igin na babaying pirming nakatindog kaabay ni 'anay,neutral
sabi nira na su igin na babayi puru-pirming nakatindog kaabay kadto ni mamee anggan sa magluwas sa buros ni mamee si 'anay ta iya su pinakaamiga ni mamee,neutral
sabi ku mga kurupos na tawo linuwas man kuno su igin na babayi sadto buros ni mamee,neutral
magtatawa su igin na babayi pag iniiwag niya su kurtina ta mapapakanta si 'anay,positive
mapatatawa man pati si mamee tapos mapangingisi ag mapapatawa si mamee pag nagkakanta si 'anay,positive
magkakanta si 'anay pag kinakaputan ku igin na babayi su bok ni 'anay tapos pagngangayamnan adi,positive
di' ko mabayad a mga kamot niya juanito an sanang bok,neutral
a usad pang beses na nababayad kong magbubura si mamee a pag tutusaran na niya su bok ni 'anay ta mala nang aba,negative
kasyan su sabi ni mamee sa pasensya na kaipwanan ko 'ding gibuwon pasensya na,negative
si 'anay pirming magsisilong ki mamee na agko ngalas tapos sasabiyan niya si mamee na uda man iya ginigibong iyan kanya paungot man si mamee,negative
pero su igin na babaying kaiba ni 'anay magtatangis ag makiki-mairak ki mamee na pumundo pumundo pumundo pupundo man nangga'd si mamee ta narurungog na niya su igin na babaying nagrarait saka nababayad niyang su bok ni 'anay nagrurugo na,negative
mababayad ko su igin na babayi juanito pero si 'anay diri,negative
mababayad ko su mata ku igin na babayi ag abo kanako ku mata niya,positive
pigsasabiyan niya ako na nungka ko pwedeng kausipon si 'anay ko ta ako guranon si juanito guranon si juanito nyaaaaaan,negative
ba'na iya sawa pag kinakausip niya 'ko,negative
kinukuko niya su 'anay ko kanako saka gusto ko iyang sabiyan na pumundo pero sasabiyan ako ni mamee sa batit di' magribok,negative
minsan gusto kong putulon a bok ni 'anay labi iyang turog ta makukulgan kadi su igin na babayi pang'la tibaad gumalin na iya,negative
batit ayaw kaya di' man ako ta sabi ni mamee mabuot akong igin na babayi juanito mabuot akong igin,negative
kaya diri ako,negative
payaba ako ni mamee,positive
ag payaba man ika ni mamee,positive
juanito sabi ku mga kurupos na tawo agko ginibo si mamee'ng iyan,positive
